6,6079436,send,1
7,6079436,send,1
8,6079436,send,1
9,6079436,send,1
10,6079436,send,1
6,6083528,send,2
7,6083528,send,2
8,6083528,send,2
9,6083528,send,2
10,6083528,send,2
6,6079436,send,3
7,6079436,send,3
8,6079436,send,3
9,6079436,send,3
10,6079436,send,3
6,6083528,send,4
7,6083528,send,4
8,6083528,send,4
9,6083528,send,4
10,6083528,send,4
6,6079436,send,5
7,6079436,send,5
8,6079436,send,5
9,6079436,send,5
10,6079436,send,5
6,6083528,send,6
7,6083528,send,6
8,6083528,send,6
9,6083528,send,6
10,6083528,send,6
