3,8108580,send,1
3,8110676,send,2
4,8108580,send,1
4,8110676,send,2
3,8108580,send,3
3,8110676,send,4
4,8108580,send,3
4,8110676,send,4
3,8108580,send,5
3,8110676,send,6
4,8108580,send,5
4,8110676,send,6
3,8108580,send,7
3,8110676,send,8
4,8108580,send,7
4,8110676,send,8
3,8108580,send,9
3,8110676,send,10
4,8108580,send,9
4,8110676,send,10
3,8108580,send,11
3,8110676,send,12
4,8108580,send,11
4,8110676,send,12
3,8108580,send,13
3,8110676,send,14
4,8108580,send,13
4,8110676,send,14
3,8108580,send,15
3,8110676,send,16
4,8108580,send,15
4,8110676,send,16
3,8108580,send,17
3,8110676,send,18
4,8108580,send,17
4,8110676,send,18
3,8108580,send,19
3,8110676,send,20
4,8108580,send,19
4,8110676,send,20
