3,6079436,recv,1
5,6079436,recv,1
3,6083528,recv,2
5,6083528,recv,2
1,6079436,recv,1
2,6079436,recv,1
4,6079436,recv,1
3,6079436,recv,3
5,6079436,recv,3
1,6083528,recv,2
2,6083528,recv,2
4,6083528,recv,2
3,6083528,recv,4
5,6083528,recv,4
1,6079436,recv,3
2,6079436,recv,3
4,6079436,recv,3
3,6079436,recv,5
5,6079436,recv,5
1,6083528,recv,4
2,6083528,recv,4
4,6083528,recv,4
3,6083528,recv,6
5,6083528,recv,6
1,6079436,recv,5
2,6079436,recv,5
4,6079436,recv,5
1,6083528,recv,6
2,6083528,recv,6
4,6083528,recv,6
