2,9688584,send,1
14,9688584,send,1
8,9688584,send,1
12,9688584,send,1
26,9688584,send,1
2,9688584,send,2
14,9688584,send,2
22,9688584,send,1
20,9688584,send,1
24,9688584,send,1
6,9688584,send,1
4,9688584,send,1
8,9688584,send,2
18,9688584,send,1
10,9688584,send,1
16,9688584,send,1
12,9688584,send,2
26,9688584,send,2
2,9688584,send,3
14,9688584,send,3
22,9688584,send,2
20,9688584,send,2
24,9688584,send,2
6,9688584,send,2
4,9688584,send,2
8,9688584,send,3
18,9688584,send,2
10,9688584,send,2
16,9688584,send,2
12,9688584,send,3
26,9688584,send,3
2,9688584,send,4
14,9688584,send,4
22,9688584,send,3
20,9688584,send,3
24,9688584,send,3
6,9688584,send,3
4,9688584,send,3
8,9688584,send,4
18,9688584,send,3
10,9688584,send,3
16,9688584,send,3
