11,5952580,send,1
11,5952580,send,2
12,5952580,send,1
13,5952580,send,1
14,5952580,send,1
15,5952580,send,1
17,5952580,send,1
18,5952580,send,1
19,5952580,send,1
20,5952580,send,1
11,5952580,send,3
12,5952580,send,2
13,5952580,send,2
14,5952580,send,2
15,5952580,send,2
16,5952580,send,1
17,5952580,send,2
18,5952580,send,2
19,5952580,send,2
20,5952580,send,2
20,5952580,send,3
11,5952580,send,4
12,5952580,send,3
13,5952580,send,3
14,5952580,send,3
15,5952580,send,3
16,5952580,send,2
14,5952580,send,4
15,5952580,send,4
17,5952580,send,3
15,5952580,send,5
19,5952580,send,3
20,5952580,send,4
11,5952580,send,5
12,5952580,send,4
13,5952580,send,4
16,5952580,send,3
19,5952580,send,4
20,5952580,send,5
12,5952580,send,5
13,5952580,send,5
14,5952580,send,5
16,5952580,send,4
17,5952580,send,4
18,5952580,send,3
19,5952580,send,5
16,5952580,send,5
17,5952580,send,5
18,5952580,send,4
18,5952580,send,5
