7,9688584,recv,1
3,9688584,recv,1
9,9688584,recv,1
11,9688584,recv,1
15,9688584,recv,1
19,9688584,recv,1
1,9688584,recv,1
17,9688584,recv,1
13,9688584,recv,1
5,9688584,recv,1
21,9688584,recv,1
7,9688584,recv,2
3,9688584,recv,2
9,9688584,recv,2
11,9688584,recv,2
15,9688584,recv,2
19,9688584,recv,2
1,9688584,recv,2
17,9688584,recv,2
13,9688584,recv,2
5,9688584,recv,2
21,9688584,recv,2
7,9688584,recv,3
3,9688584,recv,3
9,9688584,recv,3
11,9688584,recv,3
15,9688584,recv,3
19,9688584,recv,3
1,9688584,recv,3
17,9688584,recv,3
13,9688584,recv,3
5,9688584,recv,3
21,9688584,recv,3
7,9688584,recv,4
3,9688584,recv,4
9,9688584,recv,4
11,9688584,recv,4
15,9688584,recv,4
19,9688584,recv,4
13,9688584,recv,4
5,9688584,recv,4
21,9688584,recv,4
1,9688584,recv,4
17,9688584,recv,4
